id	anon_author_id	label	AID1	AID2	AID3
1348754883692912648	881139	not	not		
1341457196907945985	b2e545	not		not	
1303996313315532800	4d9050	not	not		
1299957596405870596	08f0c9	not	not		
1249326923995590659	00dd21	not	not		
1299595766361731073	3595c1	not	not		
1232700225627791365	e89ceb	not	not		
1362399792836587520	e80291	not	not	not	not
1251246013358256128	84d349	not			not
1341669241888620545	0e3102	not	not		
1335867904206712838	a5571c	abusive	abusive		
1305065020263366656	fcdc3a	not			not
1294766418475589632	eef343	not		not	
1328590679640068100	01c075	not	not		
1299360240853540864	3c0683	not	not		
1344191112387448835	1ec7bc	not	not		
1301807531858296832	ec1038	not		not	
1356219739249500160	281762	not	not		
1316111551598931970	f8c020	not	not		
1351048281695072260	eec76d	abusive	abusive		
1319920719283834880	9daba1	abusive	abusive		
1301789195032293376	0585e6	not			not
1336185261538107392	5aeb23	not	not		
1290352265233076235	e09d45	not	not		
1324364262656090119	74eb54	abusive	abusive		
1304488439224709120	3be8b7	not	not	not	indifferent
1220079903598620672	856261	not			not
1357703251660075015	738bfb	not			not
1303000103549128704	606139	not	not		
1345738146143739904	3dbd4b	not	not		
1338025167298113539	d7db03	not			not
1319925940152053760	1ddd2f	not	not		
1314872237233668096	2e9da4	not	not		
1360505687625912322	0d763a	not	not		
1350588220480909316	db124f	abusive	abusive		
1301574430737534976	4e6a92	abusive	abusive		
1321053483865354240	b71fc8	not	not		
1317771902254043137	35be4a	abusive	abusive		
1355453184614014977	0f26f7	abusive	abusive		
1315672969792958464	b7ca32	not	not		
1339613853307564038	64fcf0	not	not		
1354466823731900416	09cf18	not		not	
1319642337916690432	61816e	not	not		
1299049826244612098	35be4a	not		not	
1312674430200492032	8df2e4	not			not
1321917246365720576	e92057	not		not	
1353961334514331648	d54476	abusive		abusive	
1252325941596106752	3fd23a	not	not		
1274031592600670214	d389fd	not	not		
1325046750525214720	d116bd	abusive		abusive	
1339673883054661632	b1f929	not			not
1332649848311590914	6aced9	not	not		
1313226431590260738	631271	not	not		
1342473133731811328	9dbc41	not		not	
1300447748882419713	db0a20	not	not		
1253749449416941568	737538	not	not		
1320447693332893697	9705e6	abusive	abusive		
1350480430269665282	e88059	abusive	abusive		
1335603675465707522	1d148c	abusive	abusive		
1318856352178049024	c0c878	not	not		
1320263870989148161	af13a7	not		not	
1345030274191667200	797625	abusive	abusive		
1294560798937939973	6460d5	not			not
1313191157300633622	fcab19	not	not		
1310122950994124800	d1bc51	not		not	
1290976518999547905	e13f98	not	not		
1223737505305985026	2ace5f	not	not		
1256272062634766342	fd4ed1	abusive	abusive		
1287705559127425026	25b0cd	not	not		
1308692839669411846	9f88d5	not	not		
1328272177569914881	0da933	abusive	abusive		
1322877161888534529	325b69	abusive		abusive	
1313008267921158148	85a931	not	not		
1349402393465786369	d3c406	abusive	indifferent	abusive	abusive
1321408738151014401	519e1f	not	not		
1318640818425651207	e54333	not		not	
1361589088504193026	a5f003	abusive		abusive	
1362871379427737601	719487	not			not
1239949436031295489	7b09b6	not	not		
1306588691624636417	1844b6	abusive		abusive	
1330597502316388352	3dbdae	not	not		
1286663205704564741	9baaee	not		not	
1296450483096358914	c474c0	abusive		abusive	
1306580107205775360	5e73ae	not	not		
1328664038436462593	886c40	not			not
1326251900275224576	3a066a	abusive			abusive
1357643285783797761	859181	abusive	abusive		
1309766121256607750	6a55f2	not	not		
1236952893825191936	f05508	not	not		
1349065364026630144	7f8fd4	not	not		
1275095301880233986	2f0e42	not		not	
1292361783181824001	126ba2	not	not	not	not
1319934707077947398	3608f2	not	not		
1245715662766473216	c23fa7	not	not		
1233783258359508992	9b2af8	not	not		
1327173668330418176	449ec2	not	not		
1248598594514542594	9764b1	not	not		
1321508813879521280	36d3f6	abusive	abusive		
1333270092826763264	b1bfa0	not	not	not	not
1248148994439643136	59d874	not	not		
1274791990559981575	d59ee2	not	not		
1327240526853251072	99b79e	not		not	
1249567397545197568	d832d8	not	not		
1319633273161699335	cccf81	abusive	abusive		
1351164291974656009	9f6bdc	not		not	
1225902241330147328	1d6a46	abusive	abusive		
1300971237183815686	06e964	not	not	not	not
1352744889591738370	e8526f	not			not
1283762450572218368	1fa9e7	not	not		
1331274605936467971	e1a1f8	not	not		
1359974911977136130	dcad4f	not	not		
1273352512028979201	753ced	not	not		
1318617214027730949	768e97	not	not		
1343658866903576579	ba4fa7	not	not		
1300780206215565312	a66760	not		not	
1340314383600238592	2ffe72	not		not	
1341467624547475463	6ee536	not			not
1337573795117363200	184c4b	abusive	abusive		
1316690600385753089	02afab	not	not		
1351101977690824707	df3b67	not	not		
1332672353256546304	762b4a	not		not	
1333804043358011392	3b793f	not	not		
1354547266321866755	39a4f6	not	not		
1251425024772276225	403b2d	not	not	not	not
1340950217965887488	3c7852	not	not		
1320337318067265538	93bc6b	abusive	abusive		
1362528417124614149	06daa4	not	not	not	not
1309413586704445440	c8d597	not		not	
1328099137045270530	e80b0a	not	not	not	not
1280392669609504769	c25a11	not	not		
1335916852166471680	d7bab6	abusive	abusive		
1296564050835451909	82b703	not		not	
1322573654304169985	c31a06	not	not		
1325386799267635204	f32736	not	not		
1300787996216745985	cd5596	not			not
1223560715996487680	c0191c	abusive	abusive		
1283804461153038336	67526c	not		not	
1328114016171028480	6f4101	abusive	abusive		
1360901152708186114	c5e6b9	not	not		
1334278672984010755	5b3893	not		not	
1310629640218836992	0382ad	not	not		
1319645555438616578	a27cce	not		not	
1320496323536314369	4d7286	not	not	not	not
1351230512736645124	3818f5	not			not
1343721283054350336	f6feb3	not		not	
1236737540708851712	3e0c75	not	not		
1349119070512275459	76e165	not		not	
1328099444345204739	4e88f6	not	not		
1345017926131326978	6a6e15	not	not		
1357113524825251840	68676c	not			not
1346723111543205889	99b79e	not	not		
1271020746618425345	7f90ae	not		not	
1345491103793999872	eed316	not			not
1312532766567755777	95ef54	not	not	not	indifferent
1301050142179627008	dffe89	not	not	not	not
1360880670483046402	258873	not		not	
1240194256121352192	106f68	abusive		abusive	
1300778479047278593	7b983e	not			not
1259945634645381122	89837c	not	not		
1354421105608556544	4a8351	abusive			abusive
1276476419099570176	9732be	abusive		abusive	
1349032621901291523	8854b9	not			not
1268582166239367170	324eca	not	not		
1348962580749017089	0f26f7	not	not		
1298543663165984768	140d9f	not		not	
1289815880365248512	d3ee32	not	not		
1363106700857901064	d9bf4a	not	not		
1343829355567468544	a03156	not	not		
1220969201915039752	7de491	not	not		
1298848464340738048	25852d	not	not	not	not
1271373768074633216	1ee782	abusive	abusive		
1344196480060551168	c25f37	not	not		
1323434046421192710	ffa8f5	not	not		
1361666769866412033	99eca0	not	not		
1334525724636672003	184c4b	abusive	abusive		
1355459222771814402	6fbbaf	abusive			abusive
1309957885712052226	8af4e1	not	not		
1261928707771576320	d832d8	not	not		
1317906717108277249	dc5a70	abusive		abusive	
1293140058795585536	0f945c	not	not		
1342249442741727233	4ae167	not	not		
1339321406715203585	3bccc5	not	not		
1321406499286097920	4d591b	not	not		
1321453412710600706	9c1019	not		not	
1315260651955277824	1da461	not	not		
1325377913064218626	b71fc8	not	not		
1274407619977973761	217503	not		not	
1348923437495050240	aa34cc	not	not	not	not
1346138988764143616	2c9b57	not	not		
1313972437550276613	ffa8f5	not	not		
1306817864893165568	45ac4c	not	not		
1313384551813611520	573842	not	not		
1296818431132602370	b1bc44	not	not		
1288507851833573378	a849a0	not	not		
1353343698663317504	63ffd6	not	not		
1326467669785251840	3608f2	not	indifferent	not	not
1341326404185694208	830b79	not		not	
1337138672202813447	b085bd	abusive		abusive	
1310672489123663876	f1e9db	not	not		
1334299577252515841	9fdb27	abusive	abusive		
1329913936074989574	1d148c	not	not		
1327292489947078658	1d148c	abusive	abusive		
1327729964838498305	6ce91a	abusive	abusive		
1269366617076613124	bcbb74	not	not		
1286394532645539844	cd1e8c	not	not		
1291310382167011329	39d0bd	abusive	abusive		
1309381218144866305	b333f0	not	not		
1291481919629271040	9f4bd7	abusive	abusive		
1291664955075375105	4b2819	not			not
1327776628504748033	c16666	not			not
1331716838112305152	b72fb3	not	not		
1316419803519815697	5c1129	not			not
1301052525840392193	3878a9	not		not	
1361673228901580802	f16cec	not	not		
1343906679168053249	b36a61	not	not		
1359820339275059201	a9fd69	abusive		abusive	
1351838537411403777	fcfa83	not	not		
1338754008035504131	4b32f5	abusive	abusive		
1325400423272943618	c8d1ac	not	not		
1354446683283873800	8de0ee	abusive		abusive	
1359737538009853953	65d5dd	abusive	abusive		
1299313720062025728	411777	not		not	
1298571529467432965	608b98	not	not	not	not
1332972414452502534	5c9547	not	not		
1340974349315174406	ce3e5e	not		not	
1344323787475611649	7a34aa	not	not		
1300384936717938690	3a72c9	not	not		
1333736418917691392	b75611	not		not	
1298566576451485696	34afd9	not		not	
1276232618409943041	c41334	not	not		
1255115727520088070	94295a	not			not
1322968593080995848	b210c1	not		not	
1351199661915316232	83d3cf	not		not	
1244706111988604930	7d7755	not		not	
1341356418163765249	542462	not	not		
1300779144360402952	c5c5d3	not	not		
1297957026186895364	3ef451	not	not		
1353254309534846977	a4fba0	not	not		
1256149340617347072	60e3b4	abusive	abusive		
1328042937347936256	ffa8f5	not	not		
1298689364696932360	b8dbcf	abusive		abusive	
1258670262532345857	c0191c	not	not		
1333438268269015040	2d88ef	not			not
1321511805433372672	abbc0b	not	not		
1346406209327403008	7cccce	not		not	
1352778234732097537	69129f	not		not	
1332257828845858816	f9a42c	not	not		
1302878014406094849	4cd1ed	not		not	
1246753947475480576	e4b84b	not	not		
1341047278031790080	78c675	not	not		
1289922506845896706	aa34cc	abusive	abusive		
1338070801279488001	d99fa9	abusive	abusive		
1313510138356039682	eec76d	abusive	abusive		
1347311158085226497	3af771	abusive		abusive	
1351587254209286148	3af771	abusive	abusive		
1289892954279227394	868137	not		not	
1290297098198552576	6e6a24	not	not		
1348212435371646976	5e4af4	abusive		abusive	
1319081062144921600	1623e7	not		not	
1331617281475043330	fb8cf3	not		not	
1309578177233248258	bbf7a4	not	not		
1349356403006316547	96e8f7	not			not
1349337667130044417	26aa83	abusive	abusive		
1286952886413529090	36a9ef	not	not		
1297626375764037634	0113b1	not	not		
1331917373020966913	dd38d4	not		not	
1344950665215418368	89fc29	not	not		
1337381324664004616	28e29f	abusive		abusive	
1331917946998894594	758082	not	not		
1300345755463548930	ca791c	not	not		
1359139412374863879	83e249	not		not	
1354117535743012864	cfdf9f	abusive		abusive	
1295279338083037187	1ddd2f	not	not		
1313891663945834498	79a09b	abusive	abusive		
1299038770508029953	3bccc5	abusive	abusive		
1304010268201095168	57bda9	not	not		
1237084596044472330	2b1d51	not			not
1331340465849950215	a6a596	abusive	abusive		
1299376099563110402	f86ebb	abusive	abusive		
1304434898200072195	4e9569	not		not	
1349306257363111938	35be4a	not	not	not	indifferent
1328256843198722054	d18f6d	not	not		
1353750621657178112	c9a24e	not	not		
1328081923483242497	b9f628	not	not		
1351134234996563969	283f94	abusive		abusive	
1297991610815385609	350472	not	not		
1332663582220234752	b959b4	not	not		
1294526033849462789	49d7b0	abusive		abusive	
1293118880358047744	a197e2	not		not	
1346396841500418049	3608f2	not			not
1247646635653554178	e962dc	not	not		
1332462539322630144	b7e2f1	not	not		
1342237941683380225	9c5f8c	not	not		
1259830265121255425	3133a8	abusive	abusive		
1339646010876899329	40c9c0	not	not		
1330146686807777284	9f077d	not	not		
1306686663960207370	3b8d8f	abusive		abusive	
1355132406727110658	8c98bd	not	not		
1268973850315948032	e48441	abusive		abusive	
1312135261128515584	b308cc	not	not		
1314111875999846400	a03156	abusive	abusive		
1301582554995265537	4cdbd8	not		not	
1356332506925178884	257fe3	not	not		
1241762552633331715	743378	not			not
1333730037711990784	5c1129	not		not	
1362826707854626822	7b1ca4	not	not		
1341460073818824706	aa4587	not	not		
1341445920743944199	907f92	not	not		
1258114765416730626	c61589	not	not		
1328460638193119232	871950	not	not		
1317101328158593029	6a1c53	not	not		
1339594304755396609	3d9b3c	not		not	
1294957793494151169	5bff79	not	not		
1330835166093316097	4da41f	abusive	abusive	abusive	abusive
1259819094938877953	bba999	not	not		
1354466535499329538	d7578d	not	not		
1347167481031512064	3608f2	not		not	
1299081966122401792	931eb4	not	not		
1246366912084422656	d037b2	not	not		
1335289664316579842	504296	abusive	abusive		
1239880450384039937	058bd6	not	not		
1294339725088694281	550ce0	not			not
1320972049733636097	a9fb72	abusive	abusive		
1341681261736308738	3dbdae	not	not		
1244299146238078979	95077c	not	not		
1325463429914750976	9f077d	abusive	abusive		
1260182923766050816	326e31	abusive	abusive		
1350187033109569536	65d5dd	not	not		
1300562872909680640	5fabdc	not		not	
1233004850557915136	2147bb	not			not
1332625966192091136	236b72	not	not		
1346461598966308864	923363	not		not	
1269530368471896067	768e97	not	not		
1340341776448704512	70b0b3	not		not	
1324678613548093440	1b81fb	not		not	
1360878363540410371	58b134	not	not		
1327628716692877313	b3c79d	not		not	
1320771364261953537	8a3a90	not	not		
1274453129661210631	55c778	not	not		
1313541482108850178	e045dc	not	not		
1315384553045975041	c2f78d	not	not	not	not
1319297274279653386	82c510	not	not		
1326221266253131777	d8e360	not	not		
1343908103180460032	8cfc1c	abusive	abusive		
1353346761859985408	971bc5	not	not		
1336305430595858432	5d4da7	not	not		
1340324459807465474	d0dfcf	not			not
1361042118463139842	0199a5	not	not		
1237381746238382081	7c75d7	abusive	abusive		
1301507894865780736	3a066a	not		not	
1321485385424343042	c1d34a	not	not		
1361702161269334016	68676c	abusive	abusive		
1350965391737188359	98ff24	not	not		
1276101614290587648	c1d72d	abusive	abusive		
1254356994003283968	42d3f8	not	not		
1325827583624294402	9f077d	abusive	abusive		
1354183469031694343	b900d8	not	not		
1264080348977266694	4585bd	not	not		
1349725321998819329	074015	not	not	not	not
1293068773059170308	61c522	not	not		
1319628865837281280	d05c71	not	not		
1329481617820307456	ee3793	not		not	
1349719488846057480	aec98c	not	not		
1243165564203401216	efe27d	not			not
1313072455200780289	2b6ead	not			not
1264997164264103936	bba999	not	not		
1319970416681734145	e95798	not	not		
1306146865319219202	1a132b	not	not		
1350498340048416768	450fd1	not	not		
1350782527976386560	1dfbf7	not	not		
1324311508503977986	d01a2a	not	not		
1342832544128102400	8c98bd	abusive	abusive		
1255117392809779201	c42426	not	not		
1305721475769544704	7a09bb	not	not		
1354761451198672898	9f6bdc	abusive			abusive
1335235061982093321	7cccce	not	not		
1323249555132002307	3c04a9	not	not		
1300830260347494400	2debfc	abusive			abusive
1315996396030484480	451852	not	not		
1320432430717800449	af1851	not		not	
1298599334951485440	bd892c	abusive	abusive		
1342487942401576963	7ea249	abusive		abusive	
1300000884198342657	5e76ac	not		not	
1284516924311863296	470a8b	not	not		
1287624864753483776	f13f62	abusive	abusive		
1300019421377953792	5fb40d	not	not		
1359836134147317761	3a8eb8	not	not		
1288083183389597696	2a9f39	not	not		
1309410461969002496	db124f	abusive	abusive		
1341789955182440450	f5bc70	not		not	
1356551529201889284	f13f62	not	not		
1306544481844498440	ff8e85	not	not		
1348536504847654912	93e796	not	not		
1352330564364333059	e3409f	abusive	abusive		
1331238948333637632	1ddd2f	not	not		
1295027500708495360	f5f69a	not	not		
1325556140428693506	5028aa	not	not		
1328682494598766593	871950	not	not		
1361569521589510146	58b134	abusive	abusive		
1300845773714841600	a55889	not	not		
1323624210095366145	7f4d15	not	not	not	not
1294142739081097217	4b6358	abusive	abusive		
1360146573796245504	281762	not	not		
1354530941524451331	a6a596	not	not		
1333546429521031172	741f8e	not	not		
1298929715965812736	6b050b	not	not		
1334068501909286913	b36a61	not	not		
1266339803500593154	754db8	not	not		
1334497848642183171	d00bc4	abusive	abusive		
1346559365046820868	fbc7c4	not		not	
1298905381452886016	2ce91b	not	not	not	not
1309018522014699522	cfe172	not	not		
1339503637861552128	ffc5ab	not			not
1328322998147964933	26a1a4	not	not	not	indifferent
1356564903033778179	9db86c	not	not		
1323687646338732033	2776de	not	not		
1336728073618776065	20b0a4	not	not		
1251056682643398657	e0d21f	abusive	abusive		
1253322949500653568	d34282	not	not		
1250535128255913985	4855aa	abusive	abusive		
1318346861414125568	a28c11	abusive	abusive		
1347979746072817664	9baf83	not		not	
1350725812362899459	e807c0	not	not		
1325057778088615937	bd0464	not	not		
1323375679266803712	ec5671	not	not		
1298959265248444416	364802	not		not	
1289633828684800001	83bf7b	not	not	indifferent	indifferent
1354972034028228614	bb1f6d	not		not	
1301890355684614144	01c075	abusive		abusive	
1292395070143037440	b36a61	abusive	abusive		
1300778749819002880	6df892	not	not		
1334207476363833344	026cee	abusive	abusive	abusive	indifferent
1242859262755422211	d597df	not	not		
1295838456548032513	4467ad	not	not		
1316600960689549313	e8ba20	not	not		
1287766476657700866	53e652	not	not		
1294285837136465922	4da41f	abusive		abusive	
1353999210044153862	93b603	abusive		abusive	
1325360327874195459	ee114f	not		not	
1316288819902152704	35be4a	not		not	
1336004843081756678	503176	abusive		abusive	
1284164001346322434	3b47b2	abusive	abusive		
1260530717844520960	aa5a6a	not	not		
1361242120565186564	cae258	not	not		
1239562137472827394	02e485	not	not		
1331683313619267586	661f63	abusive	abusive		
1294365051378438144	08f0c9	not			not
1334987387072548868	4d7286	abusive	abusive		
1302184887865225216	332661	abusive		abusive	
1319604976591785984	a9fb72	not		not	
1349643641141268481	0199a5	not			not
1332768368210874370	338da6	not	not		
1331912128488468480	8c4780	not	not		
1254432404078501888	db87a9	abusive	abusive		
1254464394056122373	dab378	abusive	abusive		
1301838986168750082	ce5770	not	not		
1300132355634540549	669043	abusive		abusive	
1333046053608837125	0b5998	not		not	
1327225915751997440	8aedd3	abusive		abusive	
1300781999419002880	c5c5d3	not		not	
1302211230371807232	1d0986	not	not		
1302859463112699904	19a5eb	abusive		abusive	
1348684432723619841	d936dc	not	not		
1323721986653200385	1623e7	not		not	
1300866425616293888	4e6a92	not	not		
1354124303676137474	de1874	not		not	
1338102817672867841	fc7792	not	not		
1346152527562219522	c1d34a	not	not		
1321463828522172418	69987f	abusive		abusive	
1299742997345636353	d9c9d2	not		not	
1331950670157590529	46d52d	not		not	
1346762432677621762	1d148c	abusive	abusive	abusive	abusive
1250772763071131648	e2db87	not	not		
1347690073362489346	392f17	not		not	
1340037291058847745	81e61d	abusive		abusive	
1356246664084905990	e0ee85	not	not		
1350909728541581312	001bbe	not	not		
1336954497084628992	115592	not	not		
1362422503675744260	0640fd	not		not	
1325713491290939392	16c418	abusive	abusive		
1293896084071342081	637e01	not	not		
1317147793979559937	44e416	not	not		
1292221446580772864	2ec916	not	not		
1334399974071734272	e045dc	not	not		
1358046469266284547	0640fd	not		not	
1298709283920416775	589867	not		not	
1287730174679752704	07e9d4	not	not	not	indifferent
1362465101186539523	0eef38	not	not		
1336767983776116740	739ffb	not	not		
1293940358309728256	4b6358	not	not		
1345037437060452353	e8a3d2	abusive	abusive		
1337463330747854849	5a5629	not	not		
1299229720530366464	6bd25f	not	not	not	indifferent
1347801116910751744	1ddd2f	not	not		
1304049772861550597	d31810	abusive		abusive	
1301871846011305986	b7f857	not		not	
1313771983054745603	ffa8f5	not	not		
1309637118713573376	4b7c3a	not		not	
1340553095475019777	7fd896	not	not		
1356681167311937537	ece5c4	not	not		
1346650044980719616	0e8bbf	not	not		
1250224147810091009	319724	not	not	not	not
1362796957144666116	afa084	not	not	not	indifferent
1325473856627335169	9f077d	not	not		
1358295150569676801	074895	not			not
1277615426525110272	13dd25	not	not		
1340686211501838336	c21b32	not	not		
1329332324601892864	5fb40d	not			not
1331956296426409985	f1e52e	not		not	
1316415449282818049	6432e5	abusive		abusive	
1248864522087084033	95ef54	abusive	abusive		
1297241152672989184	61cdd7	not	not		
1291318904749543425	534edb	abusive	abusive		
1298719148340518912	c75f98	not	not		
1313690594183712768	e807c0	not	not		
1293489319425069057	d9bf4a	abusive	abusive		
1263062721211379713	92b104	not	not		
1295288080669302784	100c51	not		not	
1346109300964548612	608b98	not	not		
1262881742400245760	ce502e	not	not		
1289613892901986311	ffa8f5	not	not		
1362776419554766849	a4f73b	abusive	abusive		
1328352031430615040	c4ddae	not	not		
1328668652783153155	2dd79b	not	not	not	not
1348363143853047808	1a6799	not	not		
1352411133987217412	c9720b	abusive	abusive		
1298986540954054656	3b8d8f	abusive	abusive		
1310987487653789704	e1ae9a	not	not		
1311031743781187585	7109bc	not			not
1299760675506585600	2ad790	abusive		abusive	
1334808861652480002	83c88f	not	not		
1251271507378044934	bb0094	not	not	not	not
1324678373260615680	e85cb9	not	not		
1357720455294164992	51d993	not	not		
1346770403906228224	5aeb23	not		not	
1343537832816750592	d059e0	abusive	abusive		
1295256408938762240	821c36	not		not	
1309175274148425728	f056a8	not	not	not	indifferent
1352056994853777417	430884	abusive	abusive		
1251410849794850817	58b134	not	not		
1288966420567654405	b1e3a2	not	not		
1321046221994270720	144caf	not		not	
1325039367941984256	1d148c	abusive	abusive		
1320779414586667008	cfc7db	not	not		
1357640075778088960	5cd4b1	not	not		
1324770135580823552	257fe3	not		not	
1306492645259255809	754db8	not	not		
1300693403001401345	2d23e5	not	not		
1321384066374115328	075b1e	not			not
1241983634392911875	f8ebf3	not	not		
1263945984842756098	d7ad83	not			not
1329304917681565697	965c03	not		not	
1337392952189079556	e1e567	not	not		
1327509797760077824	37ab13	not		not	
1305936697331417090	a2f597	not	not		
1351520523549888512	3146eb	not			not
1295379289140072449	1ddd2f	not	not		
1359758042716377088	43c22e	not	not		
1321435591792361472	3608f2	abusive	abusive	abusive	
1318849322524594176	d5e57e	not		not	
1339241274294083585	e2c14b	not	not	not	indifferent
1347556309370023936	b333f0	not	not		
1341444078387539971	a1429d	not	not		
1252302799037173761	d83011	not	not		
1355121376324177921	3ff0c8	not	not	not	indifferent
1262294816471334912	1e685a	not	not		
1322127520486084609	931665	not	not		
1300878364522274816	34a4fe	not	not		
1362736544860233730	5c59fc	not	not		
1316380483341750272	7ddf61	not	not		
1328324657024536580	8f278c	abusive		abusive	
1326931582150733825	673c68	abusive	abusive		
1280403366582108160	17ad31	not		not	
1300873564896333827	34a4fe	not	not	not	indifferent
1324669376386289665	257fe3	not		not	
1362326173955596291	8167fe	not	not		
1317404903770365953	861ea7	abusive		abusive	
1282382612242354183	a29699	not	not		
1339947934071345152	828cc3	not		not	
1302120036308582400	6bd25f	abusive	abusive		
1294554512854847494	4b6358	abusive		abusive	
1360081394488250370	58b134	abusive	abusive		
1307216535040081920	67266d	not	not		
1347930209073438720	a9fb72	abusive		abusive	
1355940328734404613	f77eee	not	not		
1298175855223541760	cbca46	not	not		
1296066803312070656	2bfa6b	not	not		
1284388610914033664	257fe3	not	not		
1338920779350757376	7b09b6	abusive	abusive		
1336289523593072640	7d408c	abusive			abusive
1356700404692766721	332661	abusive		abusive	
1354340888001052676	f43da3	not	not		
1326139676617531392	9f077d	not	not		
1336029501457829889	4c1e19	not	not		
1327892635844042755	d7bb2c	not	not		
1240944029170311171	277921	not	not		
1301127281180659718	ffa8f5	not		not	
1316071136208343041	2211b5	not			not
1296455931052556288	4b6358	not	not		
1323084805869850640	52709a	abusive	abusive		
1350727668027822081	59c3db	not	not		
1317842335582048258	c42426	not			not
1289653892599304192	c47ba2	not	not		
1354795245897211905	211b0b	not	not		
1268666100356612097	d03c2e	not	not		
1337894052453363713	9ff479	not	not		
1306920700641452033	4b6358	not		not	
1326539163479371778	5130d3	abusive	abusive		
1341047941532889088	25a846	not	not	not	indifferent
1285192482809159680	a29699	not	not		
1294563793738006529	b6d687	abusive	abusive		
1344624486059044867	a284e8	abusive	abusive		
1294533516848517120	1ddd2f	not	not		
1350663472674189313	db124f	not	not		
1327211988469026816	c3cbbe	not			not
1362077916348227586	f294ff	abusive	abusive		
1349011237342949382	44d3e7	abusive	abusive		
1359888027091415044	5dcf67	not	not		
1312423067377905664	9dd0f6	abusive	abusive		
1300399074915561475	a55889	not	not		
1334567287215579137	034110	not	not		
1328992074402762752	f0de0b	not	not		
1295329999319379969	4f44f5	not		not	
1297965542326898694	f9ae61	not	not		
1339534303999500290	da7f3e	not	not		
1328113795294785542	ef58f7	not	not		
1360580808558473219	36add1	not			not
1310590181007908868	5e73ae	not		not	
1325381515748970507	2ca831	abusive	abusive		
1263443533966594049	d2c659	not	not		
1351570761438425093	f99060	not	not		
1340198794621841408	fcdba3	not	not		
1332738051471273985	acffe6	abusive	abusive		
1254863089096253441	653f47	not	not		
1247033473736626182	a7de58	not	not		
1326247067203801091	9f077d	not	not		
1293603960323018753	9fd6a8	not			not
1321525853453488129	217503	not	not		
1256589284125085697	e3c6cd	not	not		
1360275866786406402	3566a5	not		not	
1323628481402593281	737538	not	not		
1258669592836214784	b0ebb6	not	not		
1258785751636021250	a08080	not			not
1330099315017216004	b5c792	abusive	abusive		
1284767926709518336	257fe3	not	not		
1284474626718998533	631271	not	not		
1350747257629511680	300244	not	not		
1295548962896859137	a4fbb6	not	not		
1344603665257144321	cb4863	not	not		
1309570096461950979	b4433a	not		not	
1325710572839723008	6ea5d9	not		not	
1349445587586920451	6d19d6	not	not		
1313964934963830786	301b60	abusive	abusive		
1328055960737378304	b71fc8	not	not	not	indifferent
1327581999620616193	c2de03	not	not		
1348751051567075330	3c9c7d	not		not	
1361766228147245058	5e204b	not			not
1324799888270512128	2608d2	abusive		abusive	
1340695020249231360	19a53e	not	not		
1337497733414989825	bd4470	not			not
1343881582722084864	63459f	not	not	not	not
1282539940581183489	28efaf	not	not		
1259897814412414976	027fa0	not	not	not	not
1342459200191016963	0199a5	not	not		
1292393033690951680	02e485	not	not		
1277996622543273984	890990	abusive		abusive	
1347542690288840704	4786b7	not	not		
1358799952504369157	3c04a9	not	not		
1348607419337871364	a03c82	not	not		
1325236469389201410	907573	not	not		
1305520002884341761	ca0139	not	not		
1256849562863652864	b45a07	not		not	
1307279369627488259	8f8157	not	not		
1314930535089790976	9daba1	abusive	abusive		
1309219905103974400	0303a2	abusive	abusive		
1295459287167373312	e54333	abusive	abusive		
1264164268146151424	e88059	not	not		
1344699800248311812	1ddd2f	not	not		
1334975884579758083	704d24	not		not	
1357212793691402240	1c8cc5	not	not		
1300871043414978560	34a4fe	not	not		
1325376155944443904	c55a96	not	not		
1295513048489381889	332661	not		not	
1335746307340840961	fb57aa	not	not		
1293114104887103488	4ba84a	not			not
1301167495374688261	ec8b85	not			not
1302698388014718977	1e0840	abusive	abusive		
1232678689852227584	6df6ad	not	not		
1313205513006592006	1dfbf7	not	not		
1351417599083634688	f0ce13	not	not		
1323495373206335492	27e198	abusive	abusive		
1346055868329177088	1e9cfa	not	not		
1323305400435965953	f1490e	abusive		abusive	
1246376487231651840	6df6ad	not			not
1300136934417850372	e19c55	not		not	
1326453553251102727	c7c43d	not		not	
1318678122531901441	9fdb27	not	not		
1345701609217667086	db6631	not	not	not	not
1298423234753421313	982527	not			not
1354755449057402884	632b41	not	not		
1287369885941628929	185905	not			not
1343518066295107584	ad0eba	not			not
1347926872001302530	9027a7	not	not		
1249608508003233792	289fbd	not	not		
1330900176010162177	f1e52e	abusive		abusive	
1289463011128643586	39da48	abusive			abusive
1359965487535443971	fe3ae3	not	not	not	not
1337377194730000392	48b7f6	not	not		
1355934072758001666	0640fd	abusive	abusive		
1322055070016557056	a9fb72	abusive		abusive	
1339487759443083264	a03839	not	indifferent	not	not
1355950123185025026	db7874	not	not		
1330474752260050946	64fcf0	not	not		
1291869115355996167	f08a59	abusive	abusive		
1315959836098662401	f32477	not	not		
1352943726679752704	68ff3c	not			not
1356566809848262656	923363	not	not		
1296144584268042240	6a4efd	not		not	
1265353623103553538	19ba97	not	not		
1263453255109169152	c0191c	abusive	abusive		
1361329148615090177	d9bf4a	not	not		
1346403567834263559	1d148c	not	not		
1335164195667644417	d3bcbd	not	not		
1281975923013750784	eef343	not			not
1358394906159570947	f5fd31	not	not		
1339710529619816451	e30b27	not		not	
